paperId,title,abstract,year,citationCount,openAccessPdf,fieldsOfStudy,authors
cfe6aeccbcb946bc8ddc1aab0c2d7afa8ea7f29c,Predicting Stock Closing Prices in Emerging Markets with Transformer Neural Networks: The Saudi Stock Exchange Case,"Deep learning has transformed many fields including computer vision, self-driving cars, product recommendations, behaviour analysis, natural language processing (NLP), and medicine, to name a few. The financial sector is no surprise where the use of deep learning has produced one of the most lucrative applications. This research proposes a novel fintech machine learning method that uses Transformer neural networks for stock price predictions. Transformers are relatively new and while have been applied for NLP and computer vision, they have not been explored much with time-series data. In our method, self-attention mechanisms are utilized to learn nonlinear patterns and dynamics from time-series data with high volatility and nonlinearity. The model makes predictions about closing prices for the next trading day by taking into account various stock price inputs. We used pricing data from the Saudi Stock Exchange (Tadawul) to develop this model. We validated our model using four error evaluation metrics. The applicability and usefulness of our model to fintech are demonstrated by its ability to predict closing prices with a probability above 90%. To the best of our knowledge, this is the first work where transformer networks are used for stock price prediction. Our work is expected to make significant advancements in fintech and other fields depending on time-series forecasting. Keywords—Stock price prediction; time-series forecasting; transformer deep neural networks; Saudi Stock Exchange (Tadawul); financial markets",2021,21,"{'url': 'http://thesai.org/Downloads/Volume12No12/Paper_106-Predicting_Stock_Closing_Prices_in_Emerging_Markets.pdf', 'status': 'GOLD', 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.14569/ijacsa.2021.01212106?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.14569/ijacsa.2021.01212106, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",,"[{'authorId': '1671505546', 'name': 'Nadeem Malibari'}, {'authorId': '2574028', 'name': 'Iyad A. Katib'}, {'authorId': '39799687', 'name': 'Rashid Mehmood'}]"
0a8e0ff2e63f1077866f064b61906970ceb96735,Material Texture Recognition using Ultrasonic Images with Transformer Neural Networks,"Material texture recognition by estimating the grain size has been extensively used for characterization of material structures. Ultrasonic inspection can approximate material grain size nondestructively with advantages of one-sided measurement, high penetration depth and inspection accuracy. In ultrasonic testing, the energy of signal attenuates as ultrasonic signal propagates through the material. This attenuation is due to scattering and absorption, which are functions of the frequency and grain size distribution. Therefore, the attenuation and scattering of ultrasonic echoes can be used to evaluate grain size for microscopic texture. In this paper we propose to use the transformer neural networks to learn grain scattering features for material textures recognition. The transformer neural network utilizes the multi-head attention mechanism to substantially reduce the computation cost. An ultrasonic testbed platform is assembled to acquire the 3D ultrasonic data cube to train the neural networks for texture analysis. The 3D data cube consists of a sequence of 2D ultrasonic C-scan images and is obtained from three different heat-treated steel blocks. Several state-of-the-art machine learning algorithms, the deep Convolutional Neural Networks (CNNs) and Support Vector Machine (SVM) were trained and compared to classify the grain scattering textures of three heat-treated steel blocks. To build a data-efficient automatic system for ultrasonic nondestructive evaluation (NDE) applications, a self-attention based transformer neural networks: Ultrasonic Texture Recognition Vision Transformer: UTRV Transformer, was proposed to classify material textures with high testing accuracy of 96.15%.",2021,9,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.1109/EIT51626.2021.9491908?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/EIT51626.2021.9491908, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",['Computer Science'],"[{'authorId': '2149174488', 'name': 'Xin Zhang'}, {'authorId': '1691321', 'name': 'J. Saniie'}]"
c4957863bebcc52f595e3348b9e7596cd0ff04e7,Speech Recognition Based On Transformer Neural Networks,"This article is devoted to the creation of a speech recognition system in the Uzbek language based on the analysis of existing approaches to speech recognition and the selection of the preferred approach, which provides information on the End2End approach and its effective use. In addition, several manifestations of transformer neural networks have been analyzed. Based on the results of the analysis, high quality and efficiency were used in speech recognition in Uzbek. The results obtained showed that transformer-based models were superior to other widely used models in terms of training time and accuracy.",2021,6,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.1109/icisct52966.2021.9670093?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/icisct52966.2021.9670093, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",,"[{'authorId': '1471725748', 'name': 'N. Mamatov'}, {'authorId': '1516182968', 'name': 'N. Niyozmatova'}, {'authorId': '2150403854', 'name': 'Sh. Sh. Abdullaev'}, {'authorId': '1396847924', 'name': 'A. Samijonov'}, {'authorId': '2150401932', 'name': 'K. Erejepov'}]"
04e7446da2519f8efe05dc52f1f625afe13e419b,Deep scaffold hopping with multimodal transformer neural networks,"Scaffold hopping is a central task of modern medicinal chemistry for rational drug design, which aims to design molecules of novel scaffolds sharing similar target biological activities toward known hit molecules. Traditionally, scaffolding hopping depends on searching databases of available compounds that can't exploit vast chemical space. In this study, we have re-formulated this task as a supervised molecule-to-molecule translation to generate hopped molecules novel in 2D structure but similar in 3D structure, as inspired by the fact that candidate compounds bind with their targets through 3D conformations. To efficiently train the model, we curated over 50 thousand pairs of molecules with increased bioactivity, similar 3D structure, but different 2D structure from public bioactivity database, which spanned 40 kinases commonly investigated by medicinal chemists. Moreover, we have designed a multimodal molecular transformer architecture by integrating molecular 3D conformer through a spatial graph neural network and protein sequence information through Transformer. The trained DeepHop model was shown able to generate around 70% molecules having improved bioactivity together with high 3D similarity but low 2D scaffold similarity to the template molecules. This ratio was 1.9 times higher than other state-of-the-art deep learning methods and rule- and virtual screening-based methods. Furthermore, we demonstrated that the model could generalize to new target proteins through fine-tuning with a small set of active compounds. Case studies have also shown the advantages and usefulness of DeepHop in practical scaffold hopping scenarios.",2020,44,"{'url': 'https://research-repository.griffith.edu.au/bitstreams/e5e553a6-7992-43b4-8b3c-abf5bec32c89/download', 'status': 'GREEN', 'license': 'CCBY', 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://pmc.ncbi.nlm.nih.gov/articles/PMC8590293, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","['Medicine', 'Computer Science']","[{'authorId': '66119300', 'name': 'Shuangjia Zheng'}, {'authorId': '2008772606', 'name': 'Zengrong Lei'}, {'authorId': '2136219702', 'name': 'Haitao Ai'}, {'authorId': '47666639', 'name': 'Hongming Chen'}, {'authorId': '8709341', 'name': 'Daiguo Deng'}, {'authorId': '7607711', 'name': 'Yuedong Yang'}]"
dbb6ded623159c867fbeca0772db7b2eb9489523,Spatial Transformer Networks,"Convolutional Neural Networks define an exceptionally powerful class of models, but are still limited by the lack of ability to be spatially invariant to the input data in a computationally and parameter efficient manner. In this work we introduce a new learnable module, the Spatial Transformer, which explicitly allows the spatial manipulation of data within the network. This differentiable module can be inserted into existing convolutional architectures, giving neural networks the ability to actively spatially transform feature maps, conditional on the feature map itself, without any extra training supervision or modification to the optimisation process. We show that the use of spatial transformers results in models which learn invariance to translation, scale, rotation and more generic warping, resulting in state-of-the-art performance on several benchmarks, and for a number of classes of transformations.",2015,7196,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://arxiv.org/abs/1506.02025, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","['Computer Science', 'Mathematics']","[{'authorId': '3093886', 'name': 'Max Jaderberg'}, {'authorId': '34838386', 'name': 'K. Simonyan'}, {'authorId': '1688869', 'name': 'Andrew Zisserman'}, {'authorId': '2645384', 'name': 'K. Kavukcuoglu'}]"
543c731900b9035ade623692efe6ba3c6be62604,Transformer-Auxiliary Neural Networks for Image Manipulation Localization by Operator Inductions,"Image manipulation localization (IML), which seeks to accurately segment tampered regions that are artfully fastened into a normal image, is a fundamental yet challenging computer vision task. Despite that impressive results have been achieved by some progressive deep learning methods, they usually fail in capturing the subtle manipulation artifacts at different object scales, which are not competent to generate a perfect segmentation mask with complete and fine object structures. Besides, the problem of coarse boundaries also occurs frequently. To this end, in this paper, we propose a Transformer-Auxiliary by operator-induced neural Network (TANet) to localize forged regions for IML. Specifically, a stacked multi-scale transformer (SMT) branch is first introduced as a compensation for feature representations of the mainstream convolutional neural network branch. SMT can detect structured abnormalities of the input image at multi-levels by operating on patches of different sizes. Then TANet explicitly exploits an operator induction module (OIM) to excavate valuable and manipulated region-related boundary semantics to guide the representative learning of the mainstream branch. The OIM encourages the network to generate features that highlight object structure, thereby promoting precise boundary localization of forged regions. We conduct extensive experiments on various datasets and settings to validate the effectiveness of TANet. Results show that TANet outperforms the state-of-the-art methods by a large margin under widely-used evaluation metrics.",2023,24,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.1109/TCSVT.2023.3251444?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/TCSVT.2023.3251444, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",['Computer Science'],"[{'authorId': '3059014', 'name': 'Zenan Shi'}, {'authorId': '2118439659', 'name': 'Haipeng Chen'}, {'authorId': '2141326533', 'name': 'Dong Zhang'}]"
32becd7378248d69de1374494e1286b2af7e220e,Depression Detection in Speech Using Transformer and Parallel Convolutional Neural Networks,"As a common mental disorder, depression becomes a major threat to human health and may even heavily influence one’s daily life. Considering this background, it is necessary to investigate strategies for automatically detecting depression, especially through the audio modality represented by speech segments, mainly due to the efficient latent information included in speech when describing depression. However, most of the existing works focus on stacking deep networks in audio-based depression detection, which may lead to insufficient knowledge for representing depression in speech. In this regard, we propose a deep learning model based on a parallel convolutional neural network and a transformer in order to mine effective information with an acceptable complexity. The proposed approach consists of a parallel convolutional neural network (parallel-CNN) module used to focus on local knowledge, while a transformer module is employed as the other parallel stream to perceive temporal sequential information using linear attention mechanisms with kernel functions. Then, we performed experiments on two datasets of Distress Analysis Interview Corpus-Wizard of OZ (DAIC-WOZ) and Multi-modal Open Dataset for Mental-disorder Analysis (MODMA). The experimental results indicate that the proposed approach achieves a better performance compared with the state-of-the-art strategies.",2023,30,"{'url': 'https://www.mdpi.com/2079-9292/12/2/328/pdf?version=1674110314', 'status': 'GOLD', 'license': 'CCBY', 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.3390/electronics12020328?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.3390/electronics12020328, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",,"[{'authorId': '1411643068', 'name': 'Faming Yin'}, {'authorId': '2111145811', 'name': 'Jingyuan Du'}, {'authorId': '145281895', 'name': 'Xinzhou Xu'}, {'authorId': '2149333287', 'name': 'Li Zhao'}]"
577d66e99ac3599838d118af4e74768fc73a274d,"Swin Transformer and Deep Convolutional Neural Networks for Coastal Wetland Classification Using Sentinel-1, Sentinel-2, and LiDAR Data","The use of machine learning algorithms to classify complex landscapes has been revolutionized by the introduction of deep learning techniques, particularly in remote sensing. Convolutional neural networks (CNNs) have shown great success in the classification of complex high-dimensional remote sensing imagery, specifically in wetland classification. On the other hand, the state-of-the-art natural language processing (NLP) algorithms are transformers. Although the transformers have been studied for a few remote sensing applications, the integration of deep CNNs and transformers has not been studied, particularly in wetland mapping. As such, in this study, we explore the potential and possible limitations to be overcome regarding the use of a multi-model deep learning network with the integration of a modified version of the well-known deep CNN network of VGG-16, a 3D CNN network, and Swin transformer for complex coastal wetland classification. Moreover, we discuss the potential and limitation of the proposed multi-model technique over several solo models, including a random forest (RF), support vector machine (SVM), VGG-16, 3D CNN, and Swin transformer in the pilot site of Saint John city located in New Brunswick, Canada. In terms of F-1 score, the multi-model network obtained values of 0.87, 0.88, 0.89, 0.91, 0.93, 0.93, and 0.93 for the recognition of shrub wetland, fen, bog, aquatic bed, coastal marsh, forested wetland, and freshwater marsh, respectively. The results suggest that the multi-model network is superior to other solo classifiers from 3.36% to 33.35% in terms of average accuracy. Results achieved in this study suggest the high potential for integrating and using CNN networks with the cutting-edge transformers for the classification of complex landscapes in remote sensing.",2022,52,"{'url': 'https://www.mdpi.com/2072-4292/14/2/359/pdf?version=1642073930', 'status': 'GOLD', 'license': 'CCBY', 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.3390/rs14020359?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.3390/rs14020359, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",['Computer Science'],"[{'authorId': '1753414547', 'name': 'Ali Jamali'}, {'authorId': '1961067', 'name': 'M. Mahdianpari'}]"
1b93ebee92672c7f8d8245e56fd5f9f853acf7c3,Spike-driven Transformer V2: Meta Spiking Neural Network Architecture Inspiring the Design of Next-generation Neuromorphic Chips,"Neuromorphic computing, which exploits Spiking Neural Networks (SNNs) on neuromorphic chips, is a promising energy-efficient alternative to traditional AI. CNN-based SNNs are the current mainstream of neuromorphic computing. By contrast, no neuromorphic chips are designed especially for Transformer-based SNNs, which have just emerged, and their performance is only on par with CNN-based SNNs, offering no distinct advantage. In this work, we propose a general Transformer-based SNN architecture, termed as ``Meta-SpikeFormer"", whose goals are: 1) Lower-power, supports the spike-driven paradigm that there is only sparse addition in the network; 2) Versatility, handles various vision tasks; 3) High-performance, shows overwhelming performance advantages over CNN-based SNNs; 4) Meta-architecture, provides inspiration for future next-generation Transformer-based neuromorphic chip designs. Specifically, we extend the Spike-driven Transformer in \citet{yao2023spike} into a meta architecture, and explore the impact of structure, spike-driven self-attention, and skip connection on its performance. On ImageNet-1K, Meta-SpikeFormer achieves 80.0\% top-1 accuracy (55M), surpassing the current state-of-the-art (SOTA) SNN baselines (66M) by 3.7\%. This is the first direct training SNN backbone that can simultaneously supports classification, detection, and segmentation, obtaining SOTA results in SNNs. Finally, we discuss the inspiration of the meta SNN architecture for neuromorphic chip design. Source code and models are available at \url{https://github.com/BICLab/Spike-Driven-Transformer-V2}.",2024,46,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://arxiv.org/abs/2404.03663, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",['Computer Science'],"[{'authorId': '2144049133', 'name': 'Man Yao'}, {'authorId': '2221114468', 'name': 'JiaKui Hu'}, {'authorId': '2295584545', 'name': 'Tianxiang Hu'}, {'authorId': '2295597151', 'name': 'Yifan Xu'}, {'authorId': '2215228167', 'name': 'Zhaokun Zhou'}, {'authorId': '2275270707', 'name': 'Yonghong Tian'}, {'authorId': '2107802636', 'name': 'Boxing Xu'}, {'authorId': '2243952733', 'name': 'Guoqi Li'}]"
035f2dd4f219f67b6321c48931b00f2e3edf54ff,"Recurrent Neural Networks: A Comprehensive Review of Architectures, Variants, and Applications","Recurrent neural networks (RNNs) have significantly advanced the field of machine learning (ML) by enabling the effective processing of sequential data. This paper provides a comprehensive review of RNNs and their applications, highlighting advancements in architectures, such as long short-term memory (LSTM) networks, gated recurrent units (GRUs), bidirectional LSTM (BiLSTM), echo state networks (ESNs), peephole LSTM, and stacked LSTM. The study examines the application of RNNs to different domains, including natural language processing (NLP), speech recognition, time series forecasting, autonomous vehicles, and anomaly detection. Additionally, the study discusses recent innovations, such as the integration of attention mechanisms and the development of hybrid models that combine RNNs with convolutional neural networks (CNNs) and transformer architectures. This review aims to provide ML researchers and practitioners with a comprehensive overview of the current state and future directions of RNN research.",2024,45,"{'url': 'https://www.mdpi.com/2078-2489/15/9/517/pdf?version=1724574257', 'status': 'GOLD', 'license': 'CCBY', 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.3390/info15090517?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.3390/info15090517, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",['Computer Science'],"[{'authorId': '1395936685', 'name': 'Ibomoiye Domor Mienye'}, {'authorId': '2242584281', 'name': 'Theo G. Swart'}, {'authorId': '29378880', 'name': 'G. Obaido'}]"
552dd5274a7caeeb0052f6827811b798b71b8bff,Arabic Fake News Detection: Comparative Study of Neural Networks and Transformer-Based Approaches,"Fake news detection (FND) involves predicting the likelihood that a particular news article (news report, editorial, expose, etc.) is intentionally deceptive. Arabic FND started to receive more attention in the last decade, and many detection approaches demonstrated some ability to detect fake news on multiple datasets. However, most existing approaches do not consider recent advances in natural language processing, i.e., the use of neural networks and transformers. This paper presents a comprehensive comparative study of neural network and transformer-based language models used for Arabic FND. We examine the use of neural networks and transformer-based language models for Arabic FND and show their performance compared to each other. We also conduct an extensive analysis of the possible reasons for the difference in performance results obtained by different approaches. The results demonstrate that transformer-based models outperform the neural network-based solutions, which led to an increase in the F1 score from 0.83 (best neural network-based model, GRU) to 0.95 (best transformer-based model, QARiB), and it boosted the accuracy by 16% compared to the best in neural network-based solutions. Finally, we highlight the main gaps in Arabic FND research and suggest future research directions.",2021,67,"{'url': 'https://downloads.hindawi.com/journals/complexity/2021/5516945.pdf', 'status': 'GOLD', 'license': 'CCBY', 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.1155/2021/5516945?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1155/2021/5516945, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",['Computer Science'],"[{'authorId': '3589053', 'name': 'M. Al-Yahya'}, {'authorId': '1556678958', 'name': 'H. Al-Khalifa'}, {'authorId': '1745957', 'name': 'Heyam H. Al-Baity'}, {'authorId': '40612897', 'name': 'D. Alsaeed'}, {'authorId': '2098809261', 'name': 'Amr Essam'}]"
